Date,Hour,EGS Energy (MWh),Default Energy (MWh), Total Energy (MWh)
1/24/09,13,3.36684,1935.87133,1939.23817
1/24/09,14,3.34811,1928.43345,1931.78156
1/24/09,15,3.20073,1814.10264,1817.30337
1/24/09,16,3.2747,1808.17108,1811.44578
1/24/09,17,3.60446,1980.81718,1984.42164
1/24/09,18,4.25245,2294.08841,2298.34086
1/24/09,19,4.66461,2492.04308,2496.70769
1/24/09,20,4.62707,2498.22574,2502.85281
1/24/09,21,4.46508,2432.78648,2437.25156
1/24/09,22,4.35487,2370.7409,2375.09577
1/24/09,23,4.07246,2234.81305,2238.88551
1/24/09,24,3.70552,2112.16758,2115.8731
1/25/09,1,3.43049,2029.13636,2032.56685
1/25/09,2,3.28842,2082.76083,2086.04925
1/25/09,3,3.13211,1937.81056,1940.94267
1/25/09,4,3.096,1927.43739,1930.53339
1/25/09,5,3.11004,1873.95204,1877.06208
1/25/09,6,3.14361,1880.18049,1883.3241
1/25/09,7,3.30469,1982.56453,1985.86922
1/25/09,8,3.49031,2107.28035,2110.77066
1/25/09,9,3.94376,2329.51596,2333.45972
1/25/09,10,3.98806,2346.59863,2350.58669
1/25/09,11,4.20611,2468.65211,2472.85822
1/25/09,12,4.26003,2475.41817,2479.6782
1/25/09,13,4.25724,2454.44531,2458.70255
1/25/09,14,4.08936,2410.81243,2414.90179
1/25/09,15,4.10356,2331.96549,2336.06905
1/25/09,16,4.14465,2320.24872,2324.39337
1/25/09,17,4.57083,2541.48225,2546.05308
1/25/09,18,4.98202,2767.68151,2772.66353
1/25/09,19,5.23652,2869.41559,2874.65211
1/25/09,20,5.113,2775.99887,2781.11187
1/25/09,21,4.93382,2774.92074,2779.85456
1/25/09,22,4.84672,2711.78879,2716.63551
1/25/09,23,4.37901,2490.48631,2494.86532
1/25/09,24,3.77315,2201.46205,2205.2352
1/26/09,1,3.48959,1989.29953,1992.78912
1/26/09,2,3.31961,1916.5498,1919.86941
1/26/09,3,3.19398,1870.00786,1873.20184
1/26/09,4,3.1974,1919.14604,1922.34344
1/26/09,5,3.27569,1920.40854,1923.68423
1/26/09,6,3.5337,2112.59657,2116.13027
1/26/09,7,4.05656,2417.86194,2421.9185
1/26/09,8,4.30841,2568.4612,2572.76961
1/26/09,9,3.87384,2310.98192,2314.85576
1/26/09,10,3.58911,2144.21145,2147.80056
1/26/09,11,3.51073,2053.81639,2057.32712
1/26/09,12,3.51878,2009.89449,2013.41327
1/26/09,13,3.42762,1967.99403,1971.42165
1/26/09,14,3.47709,2013.47445,2016.95154
1/26/09,15,3.38038,1963.74546,1967.12584
1/26/09,16,3.67986,2068.93708,2072.61694
1/26/09,17,4.00867,2196.04837,2200.05704
1/26/09,18,4.82982,2630.08584,2634.91566
1/26/09,19,5.02893,2798.59489,2803.62382
1/26/09,20,5.04418,2809.00723,2814.05141
1/26/09,21,4.88745,2740.96471,2745.85216
1/26/09,22,4.74403,2656.13839,2660.88242
1/26/09,23,4.2094,2386.04653,2390.25593
1/26/09,24,3.5754,2043.10449,2046.67989
1/27/09,1,3.07442,1823.99038,1827.0648
1/27/09,2,2.9275,1768.74585,1771.67335
1/27/09,3,2.72239,1549.64903,1552.37142
1/27/09,4,2.721,1630.69303,1633.41403
1/27/09,5,2.78381,1669.52785,1672.31166
1/27/09,6,3.09726,1917.96596,1921.06322
1/27/09,7,3.60732,2074.68199,2078.28931
1/27/09,8,3.83864,2255.02804,2258.86668
1/27/09,9,3.56617,2137.04848,2140.61465
1/27/09,10,3.37137,2032.97079,2036.34216
1/27/09,11,3.2462,1941.4665,1944.7127
1/27/09,12,3.27053,1889.88849,1893.15902
1/27/09,13,3.13337,1794.77301,1797.90638
1/27/09,14,3.04801,1736.67844,1739.72645
1/27/09,15,3.08808,1711.38499,1714.47307
1/27/09,16,3.21286,1886.56459,1889.77745
1/27/09,17,3.73995,2122.39369,2126.13364
1/27/09,18,4.43282,2466.59302,2471.02584
1/27/09,19,4.79452,2710.98286,2715.77738
1/27/09,20,4.77363,2671.38006,2676.15369
1/27/09,21,4.57348,2543.43338,2548.00686
1/27/09,22,4.41639,2421.0938,2425.51019
1/27/09,23,4.02228,2291.35702,2295.3793
1/27/09,24,3.38524,1969.34051,1972.72575
1/28/09,1,3.12972,1888.44313,1891.57285
1/28/09,2,3.0274,1922.20913,1925.23653
1/28/09,3,2.98102,1800.80853,1803.78955
1/28/09,4,2.91678,1846.6684,1849.58518
1/28/09,5,2.91764,1841.91623,1844.83387
1/28/09,6,3.17807,1938.54694,1941.72501
1/28/09,7,3.56085,2149.24796,2152.80881
1/28/09,8,3.74124,2228.18566,2231.9269
1/28/09,9,3.4825,2045.70645,2049.18895
1/28/09,10,3.43977,2099.36385,2102.80362
1/28/09,11,3.34179,1876.28811,1879.6299
1/28/09,12,3.22675,1821.23719,1824.46394
1/28/09,13,3.17052,1796.37544,1799.54596
1/28/09,14,3.19805,1797.80362,1801.00167
1/28/09,15,3.25767,1859.63028,1862.88795
1/28/09,16,3.32199,1818.77493,1822.09692
1/28/09,17,3.82032,2214.7728,2218.59312
1/28/09,18,4.40069,2490.52418,2494.92487
1/28/09,19,4.62845,2633.2293,2637.85775
1/28/09,20,4.61739,2585.15241,2589.7698
1/28/09,21,4.39974,2504.95169,2509.35143
1/28/09,22,4.24587,2468.84441,2473.09028
1/28/09,23,3.94753,2278.08826,2282.03579
1/28/09,24,3.34486,2014.26381,2017.60867
1/29/09,1,2.97898,1833.93036,1836.90934
1/29/09,2,2.87325,1816.44827,1819.32152
1/29/09,3,2.83345,1741.55188,1744.38533
1/29/09,4,2.74513,1718.23699,1720.98212
1/29/09,5,2.87584,1872.54745,1875.42329
1/29/09,6,3.22706,2039.33875,2042.56581
1/29/09,7,3.71881,2248.70905,2252.42786
1/29/09,8,3.94816,2431.02774,2434.9759
1/29/09,9,3.59662,2224.13115,2227.72777
1/29/09,10,3.24735,2047.79538,2051.04273
1/29/09,11,3.11511,1904.07033,1907.18544
1/29/09,12,3.08272,1837.20525,1840.28797
1/29/09,13,2.96934,1820.80174,1823.77108
1/29/09,14,2.87966,1726.09771,1728.97737
1/29/09,15,2.93005,1737.46366,1740.39371
1/29/09,16,2.91902,1733.10207,1736.02109
1/29/09,17,3.4135,1982.34071,1985.75421
1/29/09,18,4.24186,2422.9226,2427.16446
1/29/09,19,4.59822,2576.38299,2580.98121
1/29/09,20,4.66175,2613.46193,2618.12368
1/29/09,21,4.51634,2515.95374,2520.47008
1/29/09,22,4.34854,2463.02917,2467.37771
1/29/09,23,4.01075,2251.2163,2255.22705
1/29/09,24,3.39642,1979.59651,1982.99293
1/30/09,1,3.07917,1862.92219,1866.00136
1/30/09,2,2.92107,1715.56455,1718.48562
1/30/09,3,2.84445,1747.49662,1750.34107
1/30/09,4,2.81085,1690.36941,1693.18026
1/30/09,5,2.99004,1770.43614,1773.42618
1/30/09,6,3.26661,1892.83274,1896.09935
1/30/09,7,3.80424,2209.16093,2212.96517
1/30/09,8,3.91977,2320.8446,2324.76437
1/30/09,9,3.52677,2098.32773,2101.8545
1/30/09,10,3.17346,1901.89229,1905.06575
1/30/09,11,3.1592,1892.1517,1895.3109
1/30/09,12,3.10182,1793.19699,1796.29881
1/30/09,13,3.01303,1703.00696,1706.01999
1/30/09,14,2.99695,1746.33743,1749.33438
1/30/09,15,3.02568,1769.00567,1772.03135
1/30/09,16,3.07716,1737.03353,1740.11069
1/30/09,17,3.34639,1892.79746,1896.14385
1/30/09,18,4.15176,2284.39428,2288.54604
1/30/09,19,4.39288,2506.609,2511.00188
1/30/09,20,4.18528,2480.35257,2484.53785
1/30/09,21,4.21018,2505.14097,2509.35115
1/30/09,22,4.09469,2397.98718,2402.08187
1/30/09,23,3.88627,2300.94629,2304.83256
1/30/09,24,3.47405,2074.78964,2078.26369
1/31/09,1,3.20722,1915.96802,1919.17524
1/31/09,2,3.11377,1850.46842,1853.58219
1/31/09,3,3.05845,1854.17405,1857.2325
1/31/09,4,2.90465,1797.24791,1800.15256
1/31/09,5,2.95983,1810.38228,1813.34211
1/31/09,6,2.99796,1906.38553,1909.38349
1/31/09,7,3.25026,2013.3427,2016.59296
1/31/09,8,3.48663,2168.46618,2171.95281
1/31/09,9,3.64029,2202.08971,2205.73
1/31/09,10,3.66684,2197.62501,2201.29185
1/31/09,11,3.80706,2311.50747,2315.31453
1/31/09,12,3.8436,2323.43165,2327.27525
1/31/09,13,3.6733,2230.62865,2234.30195
1/31/09,14,3.63214,2177.1867,2180.81884
1/31/09,15,3.55232,2102.42657,2105.97889
1/31/09,16,3.65494,2106.4868,2110.14174
1/31/09,17,3.99103,2285.36416,2289.35519
1/31/09,18,4.52467,2526.95291,2531.47758
1/31/09,19,4.80419,2692.17038,2696.97457
1/31/09,20,4.71385,2653.5967,2658.31055
1/31/09,21,4.58358,2588.72156,2593.30514
1/31/09,22,4.47311,2500.38074,2504.85385
1/31/09,23,4.1085,2310.24595,2314.35445
1/31/09,24,3.66895,2141.75127,2145.42022
2/1/09,1,3.26171,1873.96449,1877.2262
2/1/09,2,3.00037,1656.63899,1659.63936
2/1/09,3,2.87391,1569.31464,1572.18855
2/1/09,4,2.81238,1595.40684,1598.21922
2/1/09,5,2.80869,1608.50852,1611.31721
2/1/09,6,2.76433,1552.04699,1554.81132
2/1/09,7,2.95754,1738.93708,1741.89462
2/1/09,8,3.29743,1930.15989,1933.45732
2/1/09,9,3.54962,2081.47646,2085.02608
2/1/09,10,3.61858,2086.59569,2090.21427
2/1/09,11,3.62057,2067.62435,2071.24492
2/1/09,12,3.60734,2020.91101,2024.51835
2/1/09,13,3.61034,2005.72236,2009.3327
2/1/09,14,3.42951,1869.23496,1872.66447
2/1/09,15,3.31664,1783.45237,1786.76901
2/1/09,16,3.38531,1831.33886,1834.72417
2/1/09,17,3.60905,1899.71116,1903.32021
2/1/09,18,4.2018,2207.5594,2211.7612
2/1/09,19,4.48152,2400.6512,2405.13272
2/1/09,20,4.27091,2304.66022,2308.93113
2/1/09,21,4.22731,2297.12996,2301.35727
2/1/09,22,3.93601,2128.19926,2132.13527
2/1/09,23,3.6645,1964.65947,1968.32397
2/1/09,24,3.14247,1721.00438,1724.14685
2/2/09,1,2.71492,1496.72788,1499.4428
2/2/09,2,2.54958,1362.47796,1365.02754
2/2/09,3,2.47895,1406.62419,1409.10314
2/2/09,4,2.49507,1402.3207,1404.81577
2/2/09,5,2.57015,1427.89559,1430.46574
2/2/09,6,2.89194,1609.85873,1612.75067
2/2/09,7,3.47682,1984.13574,1987.61256
2/2/09,8,3.56617,2077.13963,2080.7058
2/2/09,9,3.18298,1859.86139,1863.04437
2/2/09,10,2.88393,1678.69583,1681.57976
2/2/09,11,2.7194,1517.59679,1520.31619
2/2/09,12,2.59413,1423.63712,1426.23125
2/2/09,13,2.5754,1387.67519,1390.25059
2/2/09,14,2.42407,1321.32746,1323.75153
2/2/09,15,2.41032,1331.8829,1334.29322
2/2/09,16,2.56974,1392.01245,1394.58219
2/2/09,17,2.97435,1577.95284,1580.92719
2/2/09,18,3.77048,1985.42456,1989.19504
2/2/09,19,4.2434,2267.8078,2272.0512
2/2/09,20,4.18336,2301.7179,2305.90126
2/2/09,21,4.19428,2287.2175,2291.41178
2/2/09,22,3.97904,2157.16725,2161.14629
2/2/09,23,3.58395,1927.72849,1931.31244
2/2/09,24,3.00104,1645.36877,1648.36981
2/3/09,1,2.68751,1613.96019,1616.6477
2/3/09,2,2.53566,1543.26317,1545.79883
2/3/09,3,2.42172,1422.74255,1425.16427
2/3/09,4,2.3955,1507.05683,1509.45233
2/3/09,5,2.49129,1567.61787,1570.10916
2/3/09,6,2.83054,1775.57751,1778.40805
2/3/09,7,3.30922,1962.44007,1965.74929
2/3/09,8,3.52109,2149.41826,2152.93935
2/3/09,9,3.24713,1992.64177,1995.8889
2/3/09,10,3.05758,1899.09829,1902.15587
2/3/09,11,3.0549,1856.68139,1859.73629
2/3/09,12,3.03209,1793.83293,1796.86502
2/3/09,13,3.0014,1830.25848,1833.25988
2/3/09,14,3.00038,1784.27586,1787.27624
2/3/09,15,2.97912,1757.18089,1760.16001
2/3/09,16,3.06585,1798.43946,1801.50531
2/3/09,17,3.40891,1913.27223,1916.68114
2/3/09,18,4.18783,2370.10871,2374.29654
2/3/09,19,4.5686,2572.54891,2577.11751
2/3/09,20,4.5854,2601.78648,2606.37188
2/3/09,21,4.39921,2435.30736,2439.70657
2/3/09,22,4.20574,2320.82685,2325.03259
2/3/09,23,3.79533,2123.42111,2127.21644
2/3/09,24,3.2296,1863.20788,1866.43748
2/4/09,1,2.93277,1782.50039,1785.43316
2/4/09,2,2.789,1670.71429,1673.50329
2/4/09,3,2.7082,1575.10161,1577.80981
2/4/09,4,2.67135,1681.1937,1683.86505
2/4/09,5,2.72159,1676.92501,1679.6466
2/4/09,6,3.04731,1858.23503,1861.28234
2/4/09,7,3.43326,1988.81703,1992.25029
2/4/09,8,3.71398,2227.66331,2231.37729
2/4/09,9,3.45422,2120.47071,2123.92493
2/4/09,10,3.22557,2073.53607,2076.76164
2/4/09,11,3.12099,2000.81508,2003.93607
2/4/09,12,3.06748,1900.31669,1903.38417
2/4/09,13,3.02435,1930.42126,1933.44561
2/4/09,14,2.94857,1808.13166,1811.08023
2/4/09,15,2.97904,1809.77908,1812.75812
2/4/09,16,3.02066,1831.54903,1834.56969
2/4/09,17,3.46008,1996.48301,1999.94309
2/4/09,18,4.17172,2377.28819,2381.45991
2/4/09,19,4.69386,2737.23251,2741.92637
2/4/09,20,4.63227,2679.68094,2684.31321
2/4/09,21,4.47463,2614.07394,2618.54857
2/4/09,22,4.40759,2580.67356,2585.08115
2/4/09,23,4.06345,2374.03614,2378.09959
2/4/09,24,3.32978,2146.2867,2149.61648
2/5/09,1,3.26559,2060.56631,2063.8319
2/5/09,2,3.09878,2052.15247,2055.25125
2/5/09,3,3.08726,1998.92033,2002.00759
2/5/09,4,3.05776,2056.54686,2059.60462
2/5/09,5,3.20609,2094.51131,2097.7174
2/5/09,6,3.51808,2287.16466,2290.68274
2/5/09,7,4.03707,2516.86551,2520.90258
2/5/09,8,4.19548,2692.28761,2696.48309
2/5/09,9,3.80584,2458.42294,2462.22878
2/5/09,10,3.58205,2298.1402,2301.72225
2/5/09,11,3.39064,2215.77883,2219.16947
2/5/09,12,3.39185,2169.71292,2173.10477
2/5/09,13,3.30884,2174.07982,2177.38866
2/5/09,14,3.26919,2042.18932,2045.45851
2/5/09,15,3.40359,2126.19238,2129.59597
2/5/09,16,3.30451,2081.6159,2084.92041
2/5/09,17,3.75065,2254.97413,2258.72478
2/5/09,18,4.45353,2652.9151,2657.36863
2/5/09,19,4.98273,2922.66607,2927.6488
2/5/09,20,5.03962,2916.26297,2921.30259
2/5/09,21,4.82161,2844.49107,2849.31268
2/5/09,22,4.64676,2774.17179,2778.81855
2/5/09,23,4.28657,2552.51941,2556.80598
2/5/09,24,3.67582,2344.64653,2348.32235
2/6/09,1,3.43465,2213.9839,2217.41855
2/6/09,2,3.1376,2023.50555,2026.64315
2/6/09,3,3.0455,1998.88494,2001.93044
2/6/09,4,3.04467,1948.47308,1951.51775
2/6/09,5,3.13782,1993.9715,1997.10932
2/6/09,6,3.38333,2062.92851,2066.31184
2/6/09,7,3.85453,2347.00159,2350.85612
2/6/09,8,4.04613,2464.79544,2468.84157
2/6/09,9,3.67395,2273.04373,2276.71768
2/6/09,10,3.31078,2047.4244,2050.73518
2/6/09,11,3.25543,1966.31693,1969.57236
2/6/09,12,3.1033,1855.17329,1858.27659
2/6/09,13,3.02745,1788.03003,1791.05748
2/6/09,14,2.91583,1740.34573,1743.26156
2/6/09,15,2.94751,1741.48091,1744.42842
2/6/09,16,3.08676,1788.80236,1791.88912
2/6/09,17,3.37589,1936.46607,1939.84196
2/6/09,18,3.97121,2236.22041,2240.19162
2/6/09,19,4.46975,2383.4559,2387.92565
2/6/09,20,4.3364,2437.08154,2441.41794
2/6/09,21,4.27694,2376.13731,2380.41425
2/6/09,22,4.10673,2263.25706,2267.36379
2/6/09,23,3.87225,2204.92859,2208.80084
2/6/09,24,3.59523,2069.08913,2072.68436
2/7/09,1,3.26415,1891.84811,1895.11226
2/7/09,2,3.04773,1753.02244,1756.07017
2/7/09,3,3.00151,1766.69293,1769.69444
2/7/09,4,3.03257,1761.53187,1764.56444
2/7/09,5,2.94029,1733.47117,1736.41146
2/7/09,6,3.06982,1865.20408,1868.2739
2/7/09,7,3.21794,1915.26383,1918.48177
2/7/09,8,3.51388,2084.54034,2088.05422
2/7/09,9,3.75515,2157.60706,2161.36221
2/7/09,10,3.81385,2147.87703,2151.69088
2/7/09,11,3.61714,2113.68787,2117.30501
2/7/09,12,3.53472,2033.44494,2036.97966
2/7/09,13,3.30935,1910.48866,1913.79801
2/7/09,14,3.21541,1833.40545,1836.62086
2/7/09,15,2.94812,1664.6369,1667.58502
2/7/09,16,3.09832,1686.60959,1689.70791
2/7/09,17,3.31825,1793.17531,1796.49356
2/7/09,18,3.63947,1951.02808,1954.66755
2/7/09,19,4.10415,2200.45756,2204.56171
2/7/09,20,4.09313,2175.50743,2179.60056
2/7/09,21,3.95248,2100.28475,2104.23723
2/7/09,22,3.59036,1940.81576,1944.40612
2/7/09,23,3.32696,1781.61964,1784.9466
2/7/09,24,3.00151,1605.02196,1608.02347
2/8/09,1,2.63923,1396.40338,1399.04261
2/8/09,2,2.45972,1336.0528,1338.51252
2/8/09,3,2.35295,1318.04296,1320.39591
2/8/09,4,2.21534,1252.29332,1254.50866
2/8/09,5,2.19698,1216.85714,1219.05412
2/8/09,6,2.2406,1240.4433,1242.6839
2/8/09,7,2.37751,1345.3161,1347.69361
2/8/09,8,2.47597,1415.97188,1418.44785
2/8/09,9,2.84484,1570.82452,1573.66936
2/8/09,10,2.91585,1594.3243,1597.24015
2/8/09,11,2.99287,1643.63562,1646.62849
2/8/09,12,3.15755,1676.98881,1680.14636
2/8/09,13,3.07317,1661.93005,1665.00322
2/8/09,14,3.01771,1589.2512,1592.26891
2/8/09,15,2.98026,1589.52574,1592.506
2/8/09,16,2.97783,1576.5436,1579.52143
2/8/09,17,3.21758,1687.50813,1690.72571
2/8/09,18,3.68488,1942.82675,1946.51163
2/8/09,19,4.32596,2258.65311,2262.97907
2/8/09,20,4.23886,2239.66227,2243.90113
2/8/09,21,4.1871,2245.7549,2249.942
2/8/09,22,3.7763,2044.46563,2048.24193
2/8/09,23,3.41615,1865.46955,1868.8857
2/8/09,24,2.91773,1595.93213,1598.84986
2/9/09,1,2.60825,1429.73131,1432.33956
2/9/09,2,2.43867,1304.81543,1307.2541
2/9/09,3,2.39853,1343.25203,1345.65056
2/9/09,4,2.37885,1352.35469,1354.73354
2/9/09,5,2.51407,1410.12922,1412.64329
2/9/09,6,2.79503,1561.81322,1564.60825
2/9/09,7,3.41482,1956.21236,1959.62718
2/9/09,8,3.53076,2056.30548,2059.83624
2/9/09,9,3.1698,1849.31758,1852.48738
2/9/09,10,2.86571,1665.70669,1668.5724
2/9/09,11,2.74467,1529.81033,1532.555
2/9/09,12,2.67998,1491.584,1494.26398
2/9/09,13,2.58661,1419.80678,1422.39339
2/9/09,14,2.4839,1365.66147,1368.14537
2/9/09,15,2.47486,1338.20672,1340.68158
2/9/09,16,2.59566,1403.45753,1406.05319
2/9/09,17,3.06671,1610.16952,1613.23623
2/9/09,18,3.6285,1909.43817,1913.06667
2/9/09,19,4.18627,2235.52347,2239.70974
2/9/09,20,4.1481,2258.98629,2263.13439
2/9/09,21,4.13426,2264.99972,2269.13398
2/9/09,22,3.95399,2141.07684,2145.03083
2/9/09,23,3.5215,1892.00356,1895.52506
2/9/09,24,3.04184,1654.32615,1657.36799
2/10/09,1,2.51465,1401.37032,1403.88497
2/10/09,2,2.38658,1383.18554,1385.57212
2/10/09,3,2.23828,1244.53184,1246.77012
2/10/09,4,2.22726,1278.64237,1280.86963
2/10/09,5,2.25566,1318.13873,1320.39439
2/10/09,6,2.47699,1418.63262,1421.10961
2/10/09,7,3.02593,1748.67831,1751.70424
2/10/09,8,3.1797,1891.70285,1894.88255
2/10/09,9,2.87314,1693.75604,1696.62918
2/10/09,10,2.70179,1553.25482,1555.95661
2/10/09,11,2.64636,1434.64846,1437.29482
2/10/09,12,2.56519,1406.6401,1409.20529
2/10/09,13,2.47214,1350.3328,1352.80494
2/10/09,14,2.37078,1269.30249,1271.67327
2/10/09,15,2.29349,1225.03034,1227.32383
2/10/09,16,2.4767,1307.26022,1309.73692
2/10/09,17,2.85459,1489.55185,1492.40644
2/10/09,18,3.56007,1842.52821,1846.08828
2/10/09,19,3.9674,2103.59337,2107.56077
2/10/09,20,3.94728,2099.13557,2103.08285
2/10/09,21,3.69924,1972.28577,1975.98501
2/10/09,22,3.69262,1978.17854,1981.87116
2/10/09,23,3.18394,1710.2568,1713.44074
2/10/09,24,2.72745,1479.66079,1482.38824
2/11/09,1,2.27576,1254.18699,1256.46275
2/11/09,2,2.05842,1127.70619,1129.76461
2/11/09,3,1.97456,1099.74079,1101.71535
2/11/09,4,1.9885,1099.77573,1101.76423
2/11/09,5,1.97711,1124.45783,1126.43494
2/11/09,6,2.18227,1260.46554,1262.64781
2/11/09,7,2.71328,1608.50096,1611.21424
2/11/09,8,2.95809,1732.92827,1735.88636
2/11/09,9,2.57919,1474.2326,1476.81179
2/11/09,10,2.44673,1372.09509,1374.54182
2/11/09,11,2.33509,1277.11971,1279.4548
2/11/09,12,2.34968,1255.84402,1258.1937
2/11/09,13,2.15347,1115.37306,1117.52653
2/11/09,14,2.04742,1100.81498,1102.8624
2/11/09,15,1.99284,1018.0343,1020.02714
2/11/09,16,2.11849,1094.99801,1097.1165
2/11/09,17,2.45399,1250.27868,1252.73267
2/11/09,18,3.02505,1554.87069,1557.89574
2/11/09,19,3.53478,1893.83682,1897.3716
2/11/09,20,3.47574,1867.77845,1871.25419
2/11/09,21,3.31981,1758.47259,1761.7924
2/11/09,22,3.19504,1716.03182,1719.22686
2/11/09,23,2.83436,1522.0556,1524.88996
2/11/09,24,2.44859,1286.22227,1288.67086
2/12/09,1,2.01514,1038.10573,1040.12087
2/12/09,2,1.75314,899.51249,901.26563
2/12/09,3,1.73831,881.58419,883.3225
2/12/09,4,1.68827,865.88016,867.56843
2/12/09,5,1.73161,877.37488,879.10649
2/12/09,6,1.88622,980.4185,982.30472
2/12/09,7,2.43566,1356.10273,1358.53839
2/12/09,8,2.62367,1474.48413,1477.1078
2/12/09,9,2.50795,1417.87259,1420.38054
2/12/09,10,2.30737,1283.0208,1285.32817
2/12/09,11,2.28997,1273.53462,1275.82459
2/12/09,12,2.32156,1242.59198,1244.91354
2/12/09,13,2.25354,1217.43278,1219.68632
2/12/09,14,2.24558,1199.26569,1201.51127
2/12/09,15,2.24661,1201.40977,1203.65638
2/12/09,16,2.39285,1287.2535,1289.64635
2/12/09,17,2.83879,1493.76284,1496.60163
2/12/09,18,3.44424,1768.55306,1771.9973
2/12/09,19,4.01057,2103.07968,2107.09025
2/12/09,20,3.98699,2139.0858,2143.07279
2/12/09,21,3.82639,2065.28956,2069.11595
2/12/09,22,3.75584,2017.18559,2020.94143
2/12/09,23,3.31039,1783.93598,1787.24637
2/12/09,24,2.86926,1558.61093,1561.48019
2/13/09,1,2.41177,1265.13154,1267.54331
2/13/09,2,2.19445,1165.90079,1168.09524
2/13/09,3,2.13929,1170.63628,1172.77557
2/13/09,4,2.05825,1116.4015,1118.45975
2/13/09,5,2.10733,1163.28706,1165.39439
2/13/09,6,2.24773,1249.87358,1252.12131
2/13/09,7,2.76663,1563.14879,1565.91542
2/13/09,8,2.95679,1709.15307,1712.10986
2/13/09,9,2.78081,1592.41522,1595.19603
2/13/09,10,2.58367,1514.9363,1517.51997
2/13/09,11,2.52673,1499.00793,1501.53466
2/13/09,12,2.49782,1413.74388,1416.2417
2/13/09,13,2.53508,1445.31685,1447.85193
2/13/09,14,2.52921,1421.18828,1423.71749
2/13/09,15,2.54438,1377.95547,1380.49985
2/13/09,16,2.76278,1468.38013,1471.14291
2/13/09,17,3.07487,1651.74056,1654.81543
2/13/09,18,3.60626,1926.67819,1930.28445
2/13/09,19,4.29003,2258.95469,2263.24472
2/13/09,20,3.84397,2092.11085,2095.95482
2/13/09,21,3.82433,2089.62327,2093.4476
2/13/09,22,3.67421,2001.76149,2005.4357
2/13/09,23,3.43362,1868.05624,1871.48986
2/13/09,24,2.98137,1695.14475,1698.12612
2/14/09,1,2.7698,1595.55721,1598.32701
2/14/09,2,2.58329,1488.52581,1491.1091
2/14/09,3,2.4585,1391.41669,1393.87519
2/14/09,4,2.34946,1413.91935,1416.26881
2/14/09,5,2.36604,1371.12196,1373.488
2/14/09,6,2.4874,1467.99701,1470.48441
2/14/09,7,2.68861,1571.73834,1574.42695
2/14/09,8,2.97355,1751.37799,1754.35154
2/14/09,9,3.20723,1846.72625,1849.93348
2/14/09,10,3.27306,1846.67888,1849.95194
2/14/09,11,3.17323,1842.0166,1845.18983
2/14/09,12,3.30375,1928.37127,1931.67502
2/14/09,13,3.18335,1861.08815,1864.2715
2/14/09,14,3.07115,1790.13692,1793.20807
2/14/09,15,2.92866,1667.92124,1670.8499
2/14/09,16,2.97042,1684.36971,1687.34013
2/14/09,17,3.24124,1790.28332,1793.52456
2/14/09,18,3.74501,2023.11921,2026.86422
2/14/09,19,4.16271,2246.03365,2250.19636
2/14/09,20,4.08332,2259.12995,2263.21327
2/14/09,21,3.9452,2197.79772,2201.74292
2/14/09,22,3.78016,2078.13928,2081.91944
2/14/09,23,3.57882,2009.40312,2012.98194
2/14/09,24,3.23653,1910.34828,1913.58481
2/15/09,1,2.87138,1684.30218,1687.17356
2/15/09,2,2.71771,1588.45149,1591.1692
2/15/09,3,2.6062,1605.07169,1607.67789
2/15/09,4,2.56955,1602.11442,1604.68397
2/15/09,5,2.57806,1559.8796,1562.45766
2/15/09,6,2.58939,1585.20287,1587.79226
2/15/09,7,2.8268,1752.98492,1755.81172
2/15/09,8,3.10988,1907.79153,1910.90141
2/15/09,9,3.36266,1998.89045,2002.25311
2/15/09,10,3.55199,2129.91146,2133.46345
2/15/09,11,3.65197,2147.62628,2151.27825
2/15/09,12,3.64368,2118.54423,2122.18791
2/15/09,13,3.53702,2036.21976,2039.75678
2/15/09,14,3.40194,1935.49531,1938.89725
2/15/09,15,3.296,1847.06203,1850.35803
2/15/09,16,3.29125,1822.184,1825.47525
2/15/09,17,3.54535,1947.405,1950.95035
2/15/09,18,4.01768,2171.92036,2175.93804
2/15/09,19,4.43151,2412.64559,2417.0771
2/15/09,20,4.41953,2358.70513,2363.12466
2/15/09,21,4.36204,2378.45575,2382.81779
2/15/09,22,4.081,2258.58571,2262.66671
2/15/09,23,3.68775,2033.17475,2036.8625
2/15/09,24,3.22699,1786.40794,1789.63493
2/16/09,1,2.96289,1684.45627,1687.41916
2/16/09,2,2.78886,1595.95926,1598.74812
2/16/09,3,2.72755,1605.43178,1608.15933
2/16/09,4,2.68581,1587.19394,1589.87975
2/16/09,5,2.66618,1542.29038,1544.95656
2/16/09,6,2.89305,1716.84057,1719.73362
2/16/09,7,3.26775,1937.6993,1940.96705
2/16/09,8,3.45242,2069.76618,2073.2186
2/16/09,9,3.27141,1990.4345,1993.70591
2/16/09,10,3.1664,1928.2029,1931.3693
2/16/09,11,3.15855,1873.00627,1876.16482
2/16/09,12,3.05858,1785.75974,1788.81832
2/16/09,13,2.9782,1705.76714,1708.74534
2/16/09,14,2.86398,1651.08097,1653.94495
2/16/09,15,2.78745,1611.46786,1614.25531
2/16/09,16,3.04744,1730.41808,1733.46552
2/16/09,17,3.41549,1901.39672,1904.81221
2/16/09,18,4.09048,2240.9575,2245.04798
2/16/09,19,4.49223,2523.70266,2528.19489
